2 0.910662 0.230561
3 -0.370822 0.5621
4 -0.798521 0.0230993
5 -0.222646 -0.216777
6 -0.279239 0.583838
7 -0.196875 -0.188614
8 0.332143 -0.374779
9 0.0451975 0.117966
10 0.0293265 0.801755
11 0.27286 -0.088218
12 0.428806 0.814561
13 0.338889 -0.173453
14 -0.51711 -0.272999
15 -0.037668 0.648265
16 -0.402402 0.0537169
17 -0.490366 -0.00522864
18 -0.447722 0.168451
19 0.233609 -0.0541897
20 -0.208412 -0.940727
21 0.614545 -0.511392
22 -0.248381 0.11055
23 -0.120132 0.222946
24 0.407399 -0.66482
25 -0.479527 -0.215216
26 0.105393 -0.486286
27 -0.239187 -0.289357
28 -0.515487 -1.11768
29 -0.421409 -0.112037
30 -0.439579 -0.395636
31 0.437683 0.510562
32 -0.538137 -0.120886
33 -0.326469 -0.0807797
34 0.248995 0.200879
35 -0.248794 0.0157595
36 0.106207 -0.639846
37 -0.462367 0.217534
38 0.082524 -0.520324
39 0.0861143 0.310753
40 -0.605676 0.383544
41 -0.228367 -0.996034
42 0.558637 0.00320881
43 -0.292839 0.502219
44 -0.181987 -0.71804
45 -0.202799 0.0579542
46 -0.716583 0.0970736
47 -0.079841 -0.567151
48 -0.30813 0.199055
49 -0.460647 0.0196456
50 0.0284248 0.247441
51 -0.215643 -0.281056
52 0.0491278 0.378983
53 -0.038565 0.0745393
54 0.367355 -0.150569
55 -0.18157 -0.267494
56 0.373013 -0.00155724
57 0.0991107 -0.254929
58 -0.1061 0.165013
59 -0.375643 -0.043854
60 -0.022113 -0.237892
61 0.0337765 -0.410072
62 0.106531 0.150224
63 -0.291468 0.0885653
64 0.206306 -0.241647
