0 0 0 0
5.66448 0 0.176539 0
11.329 0 0.0882693 0
16.9934 0 0.0588462 0
22.6579 0 0.0441347 0
28.3224 0 0.0353077 0
33.9869 0 0.0294231 0
39.6514 0 0.0252198 0
45.3159 0 0.0220673 0
50.9803 0 0 0
56.6448 0 -0.0220673 0
62.3093 0 -0.0252198 0
67.9738 0 -0.0294231 0
73.6383 0 -0.0353077 0
79.3028 0 -0.0441347 0
84.9672 0 -0.0588462 0
90.6317 0 -0.0882693 0
96.2962 0 -0.176539 0
0 5.66448 0 0.320106
5.66448 5.66448 0.135366 0.0746547
11.329 5.66448 0.0820318 0.0226203
16.9934 5.66448 0.0569225 0.0104643
22.6579 5.66448 0.0433113 0.00597156
28.3224 5.66448 0.0348833 0.00384764
33.9869 5.66448 0.0291766 0.00268182
39.6514 5.66448 0.0250642 0.00197471
45.3159 5.66448 0.021963 0.00151407
50.9803 5.66448 0 0
56.6448 5.66448 -0.021963 0.00151407
62.3093 5.66448 -0.0250642 0.00197471
67.9738 5.66448 -0.0291766 0.00268182
73.6383 5.66448 -0.0348833 0.00384764
79.3028 5.66448 -0.0433113 0.00597156
84.9672 5.66448 -0.0569225 0.0104643
90.6317 5.66448 -0.0820318 0.0226203
96.2962 5.66448 -0.135366 0.0746547
0 11.329 0 0.160053
5.66448 11.329 0.0796434 0.0878468
11.329 11.329 0.0676832 0.0373274
16.9934 11.329 0.0518387 0.0190594
22.6579 11.329 0.0410159 0.0113101
28.3224 11.329 0.0336692 0.00742744
33.9869 11.329 0.0284613 0.00523214
39.6514 11.329 0.0246088 0.00387765
45.3159 11.329 0.0216557 0.00298578
50.9803 11.329 0 0
56.6448 11.329 -0.0216557 0.00298578
62.3093 11.329 -0.0246088 0.00387765
67.9738 11.329 -0.0284613 0.00523214
73.6383 11.329 -0.0336692 0.00742744
79.3028 11.329 -0.0410159 0.0113101
84.9672 11.329 -0.0518387 0.0190594
90.6317 11.329 -0.0676832 0.0373274
96.2962 11.329 -0.0796434 0.0878468
0 16.9934 0 0.106702
5.66448 16.9934 0.0472359 0.078152
11.329 16.9934 0.0524057 0.0433527
16.9934 16.9934 0.0451222 0.0248849
22.6579 16.9934 0.0376869 0.0155883
28.3224 16.9934 0.0318232 0.0105303
33.9869 16.9934 0.0273439 0.0075401
39.6514 16.9934 0.0238854 0.00564551
45.3159 16.9934 0.0211622 0.00437661
50.9803 16.9934 0 0
56.6448 16.9934 -0.0211622 0.00437661
62.3093 16.9934 -0.0238854 0.00564551
67.9738 16.9934 -0.0273439 0.0075401
73.6383 16.9934 -0.0318232 0.0105303
79.3028 16.9934 -0.0376869 0.0155883
84.9672 16.9934 -0.0451222 0.0248849
90.6317 16.9934 -0.0524057 0.0433527
96.2962 16.9934 -0.0472359 0.078152
0 22.6579 0 0.0800264
5.66448 22.6579 0.0300929 0.0663851
11.329 22.6579 0.0398217 0.0439234
16.9934 22.6579 0.038194 0.0280854
22.6579 22.6579 0.0338416 0.0186637
28.3224 22.6579 0.0295547 0.0130395
33.9869 22.6579 0.0259193 0.0095297
39.6514 22.6579 0.0229414 0.00722982
45.3159 22.6579 0.0205079 0.00565507
50.9803 22.6579 0 0
56.6448 22.6579 -0.0205079 0.00565507
62.3093 22.6579 -0.0229414 0.00722982
67.9738 22.6579 -0.0259193 0.0095297
73.6383 22.6579 -0.0295547 0.0130395
79.3028 22.6579 -0.0338416 0.0186637
84.9672 22.6579 -0.038194 0.0280854
90.6317 22.6579 -0.0398217 0.0439234
96.2962 22.6579 -0.0300929 0.0663851
0 28.3224 0 0.0640211
5.66448 28.3224 0.0205186 0.0565801
11.329 28.3224 0.0304276 0.0419522
16.9934 28.3224 0.0318972 0.0293189
22.6579 28.3224 0.0299169 0.020624
28.3224 28.3224 0.0270733 0.0149309
33.9869 28.3224 0.0242922 0.0111643
39.6514 28.3224 0.0218319 0.00860023
45.3159 28.3224 0.0197239 0.0067986
50.9803 28.3224 0 0
56.6448 28.3224 -0.0197239 0.0067986
62.3093 28.3224 -0.0218319 0.00860023
67.9738 28.3224 -0.0242922 0.0111643
73.6383 28.3224 -0.0270733 0.0149309
79.3028 28.3224 -0.0299169 0.020624
84.9672 28.3224 -0.0318972 0.0293189
90.6317 28.3224 -0.0304276 0.0419522
96.2962 28.3224 -0.0205186 0.0565801
0 33.9869 0 0.053351
5.66448 33.9869 0.0147737 0.0488863
11.329 33.9869 0.023618 0.039076
16.9934 33.9869 0.0265478 0.0292823
22.6579 33.9869 0.0262029 0.0216764
28.3224 33.9869 0.0245537 0.0162497
33.9869 33.9869 0.0225611 0.0124425
39.6514 33.9869 0.0206135 0.00974432
45.3159 33.9869 0.0188435 0.00779414
50.9803 33.9869 0 0
56.6448 33.9869 -0.0188435 0.00779414
62.3093 33.9869 -0.0206135 0.00974432
67.9738 33.9869 -0.0225611 0.0124425
73.6383 33.9869 -0.0245537 0.0162497
79.3028 33.9869 -0.0262029 0.0216764
84.9672 33.9869 -0.0265478 0.0292823
90.6317 33.9869 -0.023618 0.039076
96.2962 33.9869 -0.0147737 0.0488863
0 39.6514 0 0.0457294
5.66448 39.6514 0.0111006 0.042854
11.329 39.6514 0.0186779 0.036053
16.9934 39.6514 0.0221564 0.0285116
22.6579 39.6514 0.0228503 0.0220534
28.3224 39.6514 0.0221207 0.0170794
33.9869 39.6514 0.0208086 0.0133886
39.6514 39.6514 0.0193381 0.010665
45.3159 39.6514 0.0178992 0.00863749
50.9803 39.6514 0 0
56.6448 39.6514 -0.0178992 0.00863749
62.3093 39.6514 -0.0193381 0.010665
67.9738 39.6514 -0.0208086 0.0133886
73.6383 39.6514 -0.0221207 0.0170794
79.3028 39.6514 -0.0228503 0.0220534
84.9672 39.6514 -0.0221564 0.0285116
90.6317 39.6514 -0.0186779 0.036053
96.2962 39.6514 -0.0111006 0.042854
0 45.3159 0 0.0400132
5.66448 45.3159 0.00862603 0.0380581
11.329 45.3159 0.0150465 0.0331925
16.9934 45.3159 0.0186053 0.0273623
22.6579 45.3159 0.0199109 0.0219617
28.3224 45.3159 0.0198511 0.0175166
33.9869 45.3159 0.019097 0.0140427
39.6514 45.3159 0.0180495 0.0113763
45.3159 45.3159 0.0169208 0.00933184
50.9803 45.3159 0 0
56.6448 45.3159 -0.0169208 0.00933184
62.3093 45.3159 -0.0180495 0.0113763
67.9738 45.3159 -0.019097 0.0140427
73.6383 45.3159 -0.0198511 0.0175166
79.3028 45.3159 -0.0199109 0.0219617
84.9672 45.3159 -0.0186053 0.0273623
90.6317 45.3159 -0.0150465 0.0331925
96.2962 45.3159 -0.00862603 0.0380581
0 50.9803 0 0
5.66448 50.9803 0 0
11.329 50.9803 0 0
16.9934 50.9803 0 0
22.6579 50.9803 0 0
28.3224 50.9803 0 0
33.9869 50.9803 0 0
39.6514 50.9803 0 0
45.3159 50.9803 0 0
50.9803 50.9803 0 0
56.6448 50.9803 0 0
62.3093 50.9803 0 0
67.9738 50.9803 0 0
73.6383 50.9803 0 0
79.3028 50.9803 0 0
84.9672 50.9803 0 0
90.6317 50.9803 0 0
96.2962 50.9803 0 0
0 56.6448 0 -0.0400132
5.66448 56.6448 0.00862603 -0.0380581
11.329 56.6448 0.0150465 -0.0331925
16.9934 56.6448 0.0186053 -0.0273623
22.6579 56.6448 0.0199109 -0.0219617
28.3224 56.6448 0.0198511 -0.0175166
33.9869 56.6448 0.019097 -0.0140427
39.6514 56.6448 0.0180495 -0.0113763
45.3159 56.6448 0.0169208 -0.00933184
50.9803 56.6448 0 0
56.6448 56.6448 -0.0169208 -0.00933184
62.3093 56.6448 -0.0180495 -0.0113763
67.9738 56.6448 -0.019097 -0.0140427
73.6383 56.6448 -0.0198511 -0.0175166
79.3028 56.6448 -0.0199109 -0.0219617
84.9672 56.6448 -0.0186053 -0.0273623
90.6317 56.6448 -0.0150465 -0.0331925
96.2962 56.6448 -0.00862603 -0.0380581
0 62.3093 0 -0.0457294
5.66448 62.3093 0.0111006 -0.042854
11.329 62.3093 0.0186779 -0.036053
16.9934 62.3093 0.0221564 -0.0285116
22.6579 62.3093 0.0228503 -0.0220534
28.3224 62.3093 0.0221207 -0.0170794
33.9869 62.3093 0.0208086 -0.0133886
39.6514 62.3093 0.0193381 -0.010665
45.3159 62.3093 0.0178992 -0.00863749
50.9803 62.3093 0 0
56.6448 62.3093 -0.0178992 -0.00863749
62.3093 62.3093 -0.0193381 -0.010665
67.9738 62.3093 -0.0208086 -0.0133886
73.6383 62.3093 -0.0221207 -0.0170794
79.3028 62.3093 -0.0228503 -0.0220534
84.9672 62.3093 -0.0221564 -0.0285116
90.6317 62.3093 -0.0186779 -0.036053
96.2962 62.3093 -0.0111006 -0.042854
0 67.9738 0 -0.053351
5.66448 67.9738 0.0147737 -0.0488863
11.329 67.9738 0.023618 -0.039076
16.9934 67.9738 0.0265478 -0.0292823
22.6579 67.9738 0.0262029 -0.0216764
28.3224 67.9738 0.0245537 -0.0162497
33.9869 67.9738 0.0225611 -0.0124425
39.6514 67.9738 0.0206135 -0.00974432
45.3159 67.9738 0.0188435 -0.00779414
50.9803 67.9738 0 0
56.6448 67.9738 -0.0188435 -0.00779414
62.3093 67.9738 -0.0206135 -0.00974432
67.9738 67.9738 -0.0225611 -0.0124425
73.6383 67.9738 -0.0245537 -0.0162497
79.3028 67.9738 -0.0262029 -0.0216764
84.9672 67.9738 -0.0265478 -0.0292823
90.6317 67.9738 -0.023618 -0.039076
96.2962 67.9738 -0.0147737 -0.0488863
0 73.6383 0 -0.0640211
5.66448 73.6383 0.0205186 -0.0565801
11.329 73.6383 0.0304276 -0.0419522
16.9934 73.6383 0.0318972 -0.0293189
22.6579 73.6383 0.0299169 -0.020624
28.3224 73.6383 0.0270733 -0.0149309
33.9869 73.6383 0.0242922 -0.0111643
39.6514 73.6383 0.0218319 -0.00860023
45.3159 73.6383 0.0197239 -0.0067986
50.9803 73.6383 0 0
56.6448 73.6383 -0.0197239 -0.0067986
62.3093 73.6383 -0.0218319 -0.00860023
67.9738 73.6383 -0.0242922 -0.0111643
73.6383 73.6383 -0.0270733 -0.0149309
79.3028 73.6383 -0.0299169 -0.020624
84.9672 73.6383 -0.0318972 -0.0293189
90.6317 73.6383 -0.0304276 -0.0419522
96.2962 73.6383 -0.0205186 -0.0565801
0 79.3028 0 -0.0800264
5.66448 79.3028 0.0300929 -0.0663851
11.329 79.3028 0.0398217 -0.0439234
16.9934 79.3028 0.038194 -0.0280854
22.6579 79.3028 0.0338416 -0.0186637
28.3224 79.3028 0.0295547 -0.0130395
33.9869 79.3028 0.0259193 -0.0095297
39.6514 79.3028 0.0229414 -0.00722982
45.3159 79.3028 0.0205079 -0.00565507
50.9803 79.3028 0 0
56.6448 79.3028 -0.0205079 -0.00565507
62.3093 79.3028 -0.0229414 -0.00722982
67.9738 79.3028 -0.0259193 -0.0095297
73.6383 79.3028 -0.0295547 -0.0130395
79.3028 79.3028 -0.0338416 -0.0186637
84.9672 79.3028 -0.038194 -0.0280854
90.6317 79.3028 -0.0398217 -0.0439234
96.2962 79.3028 -0.0300929 -0.0663851
0 84.9672 0 -0.106702
5.66448 84.9672 0.0472359 -0.078152
11.329 84.9672 0.0524057 -0.0433527
16.9934 84.9672 0.0451222 -0.0248849
22.6579 84.9672 0.0376869 -0.0155883
28.3224 84.9672 0.0318232 -0.0105303
33.9869 84.9672 0.0273439 -0.0075401
39.6514 84.9672 0.0238854 -0.00564551
45.3159 84.9672 0.0211622 -0.00437661
50.9803 84.9672 0 0
56.6448 84.9672 -0.0211622 -0.00437661
62.3093 84.9672 -0.0238854 -0.00564551
67.9738 84.9672 -0.0273439 -0.0075401
73.6383 84.9672 -0.0318232 -0.0105303
79.3028 84.9672 -0.0376869 -0.0155883
84.9672 84.9672 -0.0451222 -0.0248849
90.6317 84.9672 -0.0524057 -0.0433527
96.2962 84.9672 -0.0472359 -0.078152
0 90.6317 0 -0.160053
5.66448 90.6317 0.0796434 -0.0878468
11.329 90.6317 0.0676832 -0.0373274
16.9934 90.6317 0.0518387 -0.0190594
22.6579 90.6317 0.0410159 -0.0113101
28.3224 90.6317 0.0336692 -0.00742744
33.9869 90.6317 0.0284613 -0.00523214
39.6514 90.6317 0.0246088 -0.00387765
45.3159 90.6317 0.0216557 -0.00298578
50.9803 90.6317 0 0
56.6448 90.6317 -0.0216557 -0.00298578
62.3093 90.6317 -0.0246088 -0.00387765
67.9738 90.6317 -0.0284613 -0.00523214
73.6383 90.6317 -0.0336692 -0.00742744
79.3028 90.6317 -0.0410159 -0.0113101
84.9672 90.6317 -0.0518387 -0.0190594
90.6317 90.6317 -0.0676832 -0.0373274
96.2962 90.6317 -0.0796434 -0.0878468
0 96.2962 0 -0.320106
5.66448 96.2962 0.135366 -0.0746547
11.329 96.2962 0.0820318 -0.0226203
16.9934 96.2962 0.0569225 -0.0104643
22.6579 96.2962 0.0433113 -0.00597156
28.3224 96.2962 0.0348833 -0.00384764
33.9869 96.2962 0.0291766 -0.00268182
39.6514 96.2962 0.0250642 -0.00197471
45.3159 96.2962 0.021963 -0.00151407
50.9803 96.2962 0 0
56.6448 96.2962 -0.021963 -0.00151407
62.3093 96.2962 -0.0250642 -0.00197471
67.9738 96.2962 -0.0291766 -0.00268182
73.6383 96.2962 -0.0348833 -0.00384764
79.3028 96.2962 -0.0433113 -0.00597156
84.9672 96.2962 -0.0569225 -0.0104643
90.6317 96.2962 -0.0820318 -0.0226203
96.2962 96.2962 -0.135366 -0.0746547
