0 0 0 0
1 0 0.176539 0
2 0 0.0882693 0
3 0 0.0588462 0
4 0 0.0441347 0
5 0 0.0353077 0
6 0 0.0294231 0
7 0 0.0252198 0
8 0 0.0220673 0
9 0 0 0
10 0 -0.0220673 0
11 0 -0.0252198 0
12 0 -0.0294231 0
13 0 -0.0353077 0
14 0 -0.0441347 0
15 0 -0.0588462 0
16 0 -0.0882693 0
17 0 -0.176539 0
0 1 0 0.320106
1 1 0.135366 0.0746547
2 1 0.0820318 0.0226203
3 1 0.0569225 0.0104643
4 1 0.0433113 0.00597156
5 1 0.0348833 0.00384764
6 1 0.0291766 0.00268182
7 1 0.0250642 0.00197471
8 1 0.021963 0.00151407
9 1 0 0
10 1 -0.021963 0.00151407
11 1 -0.0250642 0.00197471
12 1 -0.0291766 0.00268182
13 1 -0.0348833 0.00384764
14 1 -0.0433113 0.00597156
15 1 -0.0569225 0.0104643
16 1 -0.0820318 0.0226203
17 1 -0.135366 0.0746547
0 2 0 0.160053
1 2 0.0796434 0.0878468
2 2 0.0676832 0.0373274
3 2 0.0518387 0.0190594
4 2 0.0410159 0.0113101
5 2 0.0336692 0.00742744
6 2 0.0284613 0.00523214
7 2 0.0246088 0.00387765
8 2 0.0216557 0.00298578
9 2 0 0
10 2 -0.0216557 0.00298578
11 2 -0.0246088 0.00387765
12 2 -0.0284613 0.00523214
13 2 -0.0336692 0.00742744
14 2 -0.0410159 0.0113101
15 2 -0.0518387 0.0190594
16 2 -0.0676832 0.0373274
17 2 -0.0796434 0.0878468
0 3 0 0.106702
1 3 0.0472359 0.078152
2 3 0.0524057 0.0433527
3 3 0.0451222 0.0248849
4 3 0.0376869 0.0155883
5 3 0.0318232 0.0105303
6 3 0.0273439 0.0075401
7 3 0.0238854 0.00564551
8 3 0.0211622 0.00437661
9 3 0 0
10 3 -0.0211622 0.00437661
11 3 -0.0238854 0.00564551
12 3 -0.0273439 0.0075401
13 3 -0.0318232 0.0105303
14 3 -0.0376869 0.0155883
15 3 -0.0451222 0.0248849
16 3 -0.0524057 0.0433527
17 3 -0.0472359 0.078152
0 4 0 0.0800264
1 4 0.0300929 0.0663851
2 4 0.0398217 0.0439234
3 4 0.038194 0.0280854
4 4 0.0338416 0.0186637
5 4 0.0295547 0.0130395
6 4 0.0259193 0.0095297
7 4 0.0229414 0.00722982
8 4 0.0205079 0.00565507
9 4 0 0
10 4 -0.0205079 0.00565507
11 4 -0.0229414 0.00722982
12 4 -0.0259193 0.0095297
13 4 -0.0295547 0.0130395
14 4 -0.0338416 0.0186637
15 4 -0.038194 0.0280854
16 4 -0.0398217 0.0439234
17 4 -0.0300929 0.0663851
0 5 0 0.0640211
1 5 0.0205186 0.0565801
2 5 0.0304276 0.0419522
3 5 0.0318972 0.0293189
4 5 0.0299169 0.020624
5 5 0.0270733 0.0149309
6 5 0.0242922 0.0111643
7 5 0.0218319 0.00860023
8 5 0.0197239 0.0067986
9 5 0 0
10 5 -0.0197239 0.0067986
11 5 -0.0218319 0.00860023
12 5 -0.0242922 0.0111643
13 5 -0.0270733 0.0149309
14 5 -0.0299169 0.020624
15 5 -0.0318972 0.0293189
16 5 -0.0304276 0.0419522
17 5 -0.0205186 0.0565801
0 6 0 0.053351
1 6 0.0147737 0.0488863
2 6 0.023618 0.039076
3 6 0.0265478 0.0292823
4 6 0.0262029 0.0216764
5 6 0.0245537 0.0162497
6 6 0.0225611 0.0124425
7 6 0.0206135 0.00974432
8 6 0.0188435 0.00779414
9 6 0 0
10 6 -0.0188435 0.00779414
11 6 -0.0206135 0.00974432
12 6 -0.0225611 0.0124425
13 6 -0.0245537 0.0162497
14 6 -0.0262029 0.0216764
15 6 -0.0265478 0.0292823
16 6 -0.023618 0.039076
17 6 -0.0147737 0.0488863
0 7 0 0.0457294
1 7 0.0111006 0.042854
2 7 0.0186779 0.036053
3 7 0.0221564 0.0285116
4 7 0.0228503 0.0220534
5 7 0.0221207 0.0170794
6 7 0.0208086 0.0133886
7 7 0.0193381 0.010665
8 7 0.0178992 0.00863749
9 7 0 0
10 7 -0.0178992 0.00863749
11 7 -0.0193381 0.010665
12 7 -0.0208086 0.0133886
13 7 -0.0221207 0.0170794
14 7 -0.0228503 0.0220534
15 7 -0.0221564 0.0285116
16 7 -0.0186779 0.036053
17 7 -0.0111006 0.042854
0 8 0 0.0400132
1 8 0.00862603 0.0380581
2 8 0.0150465 0.0331925
3 8 0.0186053 0.0273623
4 8 0.0199109 0.0219617
5 8 0.0198511 0.0175166
6 8 0.019097 0.0140427
7 8 0.0180495 0.0113763
8 8 0.0169208 0.00933184
9 8 0 0
10 8 -0.0169208 0.00933184
11 8 -0.0180495 0.0113763
12 8 -0.019097 0.0140427
13 8 -0.0198511 0.0175166
14 8 -0.0199109 0.0219617
15 8 -0.0186053 0.0273623
16 8 -0.0150465 0.0331925
17 8 -0.00862603 0.0380581
0 9 0 0
1 9 0 0
2 9 0 0
3 9 0 0
4 9 0 0
5 9 0 0
6 9 0 0
7 9 0 0
8 9 0 0
9 9 0 0
10 9 0 0
11 9 0 0
12 9 0 0
13 9 0 0
14 9 0 0
15 9 0 0
16 9 0 0
17 9 0 0
0 10 0 -0.0400132
1 10 0.00862603 -0.0380581
2 10 0.0150465 -0.0331925
3 10 0.0186053 -0.0273623
4 10 0.0199109 -0.0219617
5 10 0.0198511 -0.0175166
6 10 0.019097 -0.0140427
7 10 0.0180495 -0.0113763
8 10 0.0169208 -0.00933184
9 10 0 0
10 10 -0.0169208 -0.00933184
11 10 -0.0180495 -0.0113763
12 10 -0.019097 -0.0140427
13 10 -0.0198511 -0.0175166
14 10 -0.0199109 -0.0219617
15 10 -0.0186053 -0.0273623
16 10 -0.0150465 -0.0331925
17 10 -0.00862603 -0.0380581
0 11 0 -0.0457294
1 11 0.0111006 -0.042854
2 11 0.0186779 -0.036053
3 11 0.0221564 -0.0285116
4 11 0.0228503 -0.0220534
5 11 0.0221207 -0.0170794
6 11 0.0208086 -0.0133886
7 11 0.0193381 -0.010665
8 11 0.0178992 -0.00863749
9 11 0 0
10 11 -0.0178992 -0.00863749
11 11 -0.0193381 -0.010665
12 11 -0.0208086 -0.0133886
13 11 -0.0221207 -0.0170794
14 11 -0.0228503 -0.0220534
15 11 -0.0221564 -0.0285116
16 11 -0.0186779 -0.036053
17 11 -0.0111006 -0.042854
0 12 0 -0.053351
1 12 0.0147737 -0.0488863
2 12 0.023618 -0.039076
3 12 0.0265478 -0.0292823
4 12 0.0262029 -0.0216764
5 12 0.0245537 -0.0162497
6 12 0.0225611 -0.0124425
7 12 0.0206135 -0.00974432
8 12 0.0188435 -0.00779414
9 12 0 0
10 12 -0.0188435 -0.00779414
11 12 -0.0206135 -0.00974432
12 12 -0.0225611 -0.0124425
13 12 -0.0245537 -0.0162497
14 12 -0.0262029 -0.0216764
15 12 -0.0265478 -0.0292823
16 12 -0.023618 -0.039076
17 12 -0.0147737 -0.0488863
0 13 0 -0.0640211
1 13 0.0205186 -0.0565801
2 13 0.0304276 -0.0419522
3 13 0.0318972 -0.0293189
4 13 0.0299169 -0.020624
5 13 0.0270733 -0.0149309
6 13 0.0242922 -0.0111643
7 13 0.0218319 -0.00860023
8 13 0.0197239 -0.0067986
9 13 0 0
10 13 -0.0197239 -0.0067986
11 13 -0.0218319 -0.00860023
12 13 -0.0242922 -0.0111643
13 13 -0.0270733 -0.0149309
14 13 -0.0299169 -0.020624
15 13 -0.0318972 -0.0293189
16 13 -0.0304276 -0.0419522
17 13 -0.0205186 -0.0565801
0 14 0 -0.0800264
1 14 0.0300929 -0.0663851
2 14 0.0398217 -0.0439234
3 14 0.038194 -0.0280854
4 14 0.0338416 -0.0186637
5 14 0.0295547 -0.0130395
6 14 0.0259193 -0.0095297
7 14 0.0229414 -0.00722982
8 14 0.0205079 -0.00565507
9 14 0 0
10 14 -0.0205079 -0.00565507
11 14 -0.0229414 -0.00722982
12 14 -0.0259193 -0.0095297
13 14 -0.0295547 -0.0130395
14 14 -0.0338416 -0.0186637
15 14 -0.038194 -0.0280854
16 14 -0.0398217 -0.0439234
17 14 -0.0300929 -0.0663851
0 15 0 -0.106702
1 15 0.0472359 -0.078152
2 15 0.0524057 -0.0433527
3 15 0.0451222 -0.0248849
4 15 0.0376869 -0.0155883
5 15 0.0318232 -0.0105303
6 15 0.0273439 -0.0075401
7 15 0.0238854 -0.00564551
8 15 0.0211622 -0.00437661
9 15 0 0
10 15 -0.0211622 -0.00437661
11 15 -0.0238854 -0.00564551
12 15 -0.0273439 -0.0075401
13 15 -0.0318232 -0.0105303
14 15 -0.0376869 -0.0155883
15 15 -0.0451222 -0.0248849
16 15 -0.0524057 -0.0433527
17 15 -0.0472359 -0.078152
0 16 0 -0.160053
1 16 0.0796434 -0.0878468
2 16 0.0676832 -0.0373274
3 16 0.0518387 -0.0190594
4 16 0.0410159 -0.0113101
5 16 0.0336692 -0.00742744
6 16 0.0284613 -0.00523214
7 16 0.0246088 -0.00387765
8 16 0.0216557 -0.00298578
9 16 0 0
10 16 -0.0216557 -0.00298578
11 16 -0.0246088 -0.00387765
12 16 -0.0284613 -0.00523214
13 16 -0.0336692 -0.00742744
14 16 -0.0410159 -0.0113101
15 16 -0.0518387 -0.0190594
16 16 -0.0676832 -0.0373274
17 16 -0.0796434 -0.0878468
0 17 0 -0.320106
1 17 0.135366 -0.0746547
2 17 0.0820318 -0.0226203
3 17 0.0569225 -0.0104643
4 17 0.0433113 -0.00597156
5 17 0.0348833 -0.00384764
6 17 0.0291766 -0.00268182
7 17 0.0250642 -0.00197471
8 17 0.021963 -0.00151407
9 17 0 0
10 17 -0.021963 -0.00151407
11 17 -0.0250642 -0.00197471
12 17 -0.0291766 -0.00268182
13 17 -0.0348833 -0.00384764
14 17 -0.0433113 -0.00597156
15 17 -0.0569225 -0.0104643
16 17 -0.0820318 -0.0226203
17 17 -0.135366 -0.0746547
