% PARTICLE_ATTRIBUTES_CONTROLLERS_NAMES LostParticleAttributes 
% PARTICLE_ATTRIBUTES_CONTROLLER_DICT LostParticleAttributes size 1 
% BUNCH_ATTRIBUTE_DOUBLE charge   1 
% BUNCH_ATTRIBUTE_DOUBLE classical_radius   1.5347e-18 
% BUNCH_ATTRIBUTE_DOUBLE macro_size   0 
% BUNCH_ATTRIBUTE_DOUBLE mass   0.938272 
%  SYNC_PART_COORDS 0 0 0  x, y, z positions in [m]
%  SYNC_PART_MOMENTUM 0 0 0  px, py, pz momentum component in GeV/c
%  SYNC_PART_X_AXIS 1 0 0  nxx, nxy, pxz - x-axis ort coordinates
%  info only: energy of the synchronous particle [GeV] = 0 
%  info only: momentum of the synchronous particle [GeV/c] = 0 
%  info only: beta=v/c of the synchronous particle = 0 
%  info only: gamma=1/sqrt(1-(v/c)**2) of the synchronous particle = 1 
%  SYNC_PART_TIME 0  time in [sec]
% x[m] px[rad] y[m] py[rad] z[m]  (pz or dE [GeV]) Pos (m) 
0.014402803 -0.13516826 -0.014193735 0.0062049307 46.343965 -0.44989383 0.31088615 
-0.0086673956 -0.020090593 0.011251365 -0.010108616 22.340063 -0.022376634 0.015884453 
0.010441097 0.015475541 0.0040885964 -0.030656647 58.4655 -0.26776398 0.18797033 
0.015673502 0.0045069515 0.0046945421 0.028949692 -62.08263 -0.13423812 0.094871676 
0.024542934 0.0071897485 0.0042909776 0.0074238272 -3.7996971 -0.0092430198 0.0065652122 
0.0090958784 -0.0062966064 0.012925321 -0.035507176 61.281695 -0.20752211 0.1472784 
-0.02325127 -0.031967435 0.0025304619 0.0025499055 -7.5333068 -0.21051451 0.14942919 
-0.008825544 0.00027348417 0.0052185719 0.0026942726 80.688491 -0.097577651 0.069311757 
-0.018950058 -0.042266402 -0.022469368 -0.071618738 -20.538421 -0.28084971 0.19844057 
-0.013154231 0.014994339 -0.0070824097 -0.020895208 101.58742 -0.034853267 0.024748636 
0.0052739997 -0.055587294 -0.014031248 -0.0039487026 33.445237 -0.095795724 0.067925738 
-0.00028933029 -0.0014977545 -0.010379851 0.058109436 41.109276 -0.34555741 0.2413903 
-0.00087396804 0.018822617 -0.015179989 0.010006148 75.290281 -0.188583 0.13283242 
-0.0089934903 0.027698435 0.017526321 -0.00072938824 -3.3587184 -0.06640486 0.04714933 
0.0167191 -0.011151846 -0.004799509 -0.022481779 -37.440265 -0.075958144 0.053936251 
0.017923365 -0.055955511 -0.0075175815 -0.036621792 89.429296 -0.16831786 0.11922076 
-0.0052557798 -0.036208743 -0.0097074565 0.0096581201 -81.976495 -0.17427726 0.12368195 
-0.027256073 0.0087142573 0.0026824606 0.026249648 -64.596749 -0.04639333 0.032941012 
-0.0055337599 0.046077607 -0.013171072 -0.019743403 114.84931 -0.58025597 0.39362434 
0.024221961 0.058070329 -0.0088604563 0.075889329 107.13568 -0.0772075 0.054530573 
0.024477602 0.0006944886 -0.006957257 0.0036649944 -64.691927 -0.030921831 0.021964455 
-0.024008599 0.00078185791 0.0092804399 -0.0034021508 42.171385 -0.0024766717 0.0017592362 
0.013121269 0.0019425334 0.015586756 0.0086123821 -85.005579 -0.030717697 0.021818725 
-0.026573765 -0.0030509218 -0.0035923205 -0.016763188 -5.476367 -0.034360384 0.024403399 
0.014535628 -0.042806955 0.0056254226 -0.02486442 -57.349887 -0.068718598 0.048747017 
-0.019253606 -0.041749407 -0.0082086959 0.012022895 -41.107295 -0.60199932 0.41033306 
0.0054732399 -0.0086691709 -0.015790701 -0.07327754 12.498101 -0.12341729 0.087227403 
0.012555422 0.0093630747 0.029322067 0.10216228 -91.195841 -0.44195532 0.30009659 
0.028033273 0.070404958 -0.0061957788 -0.037711822 57.243788 -0.44443904 0.30695985 
0.01146495 0.0062412216 -0.005919192 0.012200893 94.871237 -0.042293318 0.0300391 
-0.022766522 -0.0068691391 0.0052470036 -0.0028145889 49.376234 -0.074853336 0.053088544 
0.011982729 0.015441476 0.011409724 -0.012845783 90.285575 -0.064771477 0.045998785 
0.0025538669 -0.060928041 -0.020064019 -0.054147287 88.61384 -0.14600867 0.10271683 
-0.019350992 0.0093718074 -0.009992923 -0.01092846 97.055871 -0.055193856 0.039201307 
-0.003126216 -0.015798237 -0.01844421 0.0041801784 -102.02064 -0.03557004 0.025262822 
-0.014955999 -0.0031068733 0.0033798434 -0.0021722758 117.58061 -0.021949235 0.01559102 
0.011367238 0.010559882 -0.0057148304 0.0039523088 95.406101 -0.041472563 0.029457103 
0.012199318 -0.01405923 0.010359446 0.014454737 -4.7502941 -0.072728987 0.051649753 
0.0041446462 0.0085461806 0.017998955 0.051037573 -23.531265 -0.25388245 0.17812306 
0.0020558425 -0.0027910122 -0.014066504 0.00092750661 118.69222 -0.0024766717 0.0017592393 
0.0095536424 0.095656224 0.018341953 0.12472079 -101.8104 -0.52495472 0.35409959 
-0.013400091 0.024124839 -0.0096134398 -0.005887697 -78.365241 -0.26095114 0.18298938 
-0.01649889 0.0037062149 0.0092318955 0.028475914 -85.568787 -0.13534973 0.096094504 
-0.012246604 -0.035694606 -0.0067652719 -0.013888924 113.72713 -0.12376918 0.087839794 
0.0090239473 0.021291958 -0.0092878673 0.0089809545 105.01305 -0.17210968 0.12115078 
-0.028129378 0.012225557 0.02431507 0.13912754 1.7263169 -0.68032474 0.43887557 
0.018170886 -0.014059785 0.016369061 0.038496881 32.47572 -0.37426471 0.25973909 
